"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"365",":Disease","","","C16;C17","C0432317","","","Epidermolysis bullosa simplex, Ogna type","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"368",":Disease","","","C16;C18;C10","C1849722","","","Polyglucosan Body Disease, Adult Form","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"369",":Disease","","","C16;C18;C05","C0268117","","","Gout, HPRT-Related","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"372",":Disease","","","C16;C04;C10","C0265329","","","Organoid Nevus Phakomatosis","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"373",":Disease","","","C16;C17","C2677349","","","Epidermolysis Bullosa Simplex With Pyloric Atresia","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"374",":Disease","","","C16;C11;C05","C1832167","","","Ectopia Lentis, Spontaneous Filtering Blebs, and Craniofacial Dysmorphism","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"377",":Disease","","","C23;C16;C11;C10","C1836010","","","Spastic Paraplegia, Optic Atrophy, and Neuropathy","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"378",":Disease","","","C16;C20;C15","C1720957","","","Hyper-IgM Immunodeficiency Syndrome, Type 3","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"382",":Disease","","","C16;C18","C1855008","","","Mitochondrial Complex II Deficiency","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"383",":Disease","","","C04;C19","C0040136","","","Thyroid Neoplasm","","","","Neoplastic Process","","disease","",,,,,,,,,,
"384",":Disease","","","C16;C04;C20;C15","C2674723","","","RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"385",":Disease","","","C16;C04;C10","C4552097","","","Nevus Sebaceus of Jadassohn","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"386",":Disease","","","C16;C11","C2750451","","","CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 3","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"387",":Disease","","","C16;C17","C1721005","","","Leukokeratosis, Hereditary Mucosal","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"388",":Disease","","","C06;C25","C0015696","","","Fatty Liver, Alcoholic","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"389",":Disease","","","C04;C17;C20;C15","C0522624","","","Subcutaneous panniculitis-like T-cell lymphoma","","","","Neoplastic Process","","disease","",,,,,,,,,,
"390",":Disease","","","C16;C13;C12","C0341703","","","Adult Fanconi syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"393",":Protein","","biolink:Protein","","","","[""ENSG00000179091""]","","1537","9606","intact_covid","","CYC1","","P08574",,,,,,,,,,
"395",":Protein","","biolink:Protein","","","","[""ENSG00000143793""]","","79169","9606","intact_covid","","MMTAG2","","Q9BU76",,,,,,,,,,
"397",":Disease","","","C23","C0740394","","","Hyperuricemia","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"398",":Protein","","biolink:Protein","","","","[""ENSG00000163466""]","","10109","9606","intact_covid","","ARPC2","","O15144",,,,,,,,,,
"399",":Disease","","","C16;C04","C1708353","","","Hereditary Paraganglioma-Pheochromocytoma Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"400",":Disease","","","C16;C11","C0016781","","","Fuchs Endothelial Dystrophy","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"401",":Protein","","biolink:Protein","","","","[""ENSG00000196544""]","","54785","9606","intact_covid","","BORCS6","","Q96GS4",,,,,,,,,,
"406",":Protein","","biolink:Protein","","","","[""ENSG00000090674""]","","57192","9606","intact_covid,pathway","","MCOLN1","","Q9GZU1",,,,,,,,,,
"409",":Protein","","biolink:Protein","","","","[""ENSG00000084072""]","","10450","9606","intact_covid","","PPIE","","Q9UNP9",,,,,,,,,,
"410",":Protein","","biolink:Protein","","","","[""ENSG00000167193""]","","1398","9606","intact_covid","","CRK","","P46108",,,,,,,,,,
"412",":Disease","","","C16;C11","C3489532","","","Cone-Rod Dystrophy 2","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"413",":Protein","","biolink:Protein","","","","[""ENSG00000175197""]","","1649","9606","intact_covid,pathway","","DDIT3","","P35638",,,,,,,,,,
"415",":Protein","","biolink:Protein","","","","[""ENSG00000149571""]","","84623","9606","intact_covid","","KIRREL3","","Q8IZU9",,,,,,,,,,
"417",":Disease","","","C23;C16;C11;C10;C09","C0796028","","","ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"419",":Protein","","biolink:Protein","","","","[""ENSG00000100083""]","","26088","9606","intact_covid","","GGA1","","Q9UJY5",,,,,,,,,,
"421",":Disease","","","C16;C07","C0399376","","","Amelogenesis Imperfecta, Type III","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"424",":Disease","","","C23;C16;C11;C05;C10;C09","C1839566","","","CHARCOT-MARIE-TOOTH DISEASE, X-LINKED RECESSIVE, 5","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"426",":Disease","","","C23;C16;C10;C09","C1844677","","","DEAFNESS, X-LINKED 1 (disorder)","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"431",":Disease","","","C16;C18","C1970827","","","Phosphoribosylpyrophosphate Synthetase Superactivity","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"439",":Disease","","","C04","C0023479","","","Acute myelomonocytic leukemia","","","","Neoplastic Process","","disease","",,,,,,,,,,
"440",":Protein","","biolink:Protein","","","","[""ENSG00000162105""]","","22941","9606","intact_covid","","SHANK2","","Q9UPX8",,,,,,,,,,
"441",":Protein","","biolink:Protein","","","","[""ENSG00000070159""]","","5774","9606","intact_covid","","PTPN3","","P26045",,,,,,,,,,
"442",":Disease","","","C23;C06","C1858051","","","NORTH AMERICAN INDIAN CHILDHOOD CIRRHOSIS","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"444",":Protein","","biolink:Protein","","","","[""ENSG00000105613""]","","22983","9606","intact_covid","","MAST1","","Q9Y2H9",,,,,,,,,,
"445",":Protein","","biolink:Protein","","","","[""ENSG00000145335""]","","6622","9606","intact_covid","","SNCA","","P37840",,,,,,,,,,
"446",":Protein","","biolink:Protein","","","","[""ENSG00000166197""]","","9221","9606","intact_covid","","NOLC1","","Q14978",,,,,,,,,,
"451",":Protein","","biolink:Protein","","","","[""ENSG00000071539""]","","9319","9606","intact_covid","","TRIP13","","Q15645",,,,,,,,,,
"452",":Disease","","","C16;C07","C0002452","","","Amelogenesis Imperfecta","","","","Congenital Abnormality","","disease","",,,,,,,,,,
"453",":Protein","","biolink:Protein","","","","[""ENSG00000166582""]","","201161","9606","intact_covid","","CENPV","","Q7Z7K6",,,,,,,,,,
"454",":Protein","","biolink:Protein","","","","[""ENSG00000147853""]","","50808","9606","intact_covid","","AK3","","Q9UIJ7",,,,,,,,,,
"457",":Disease","","","C11","C1858301","","","LEBER CONGENITAL AMAUROSIS 5","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"461",":Disease","","","C16;C14","C0043202","","","Wolff-Parkinson-White Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"462",":Disease","","","C23;C18;C05","C3151446","","","Nestor Guillermo progeria syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"464",":Protein","","biolink:Protein","","","","[""ENSG00000088325""]","","22974","9606","intact_covid","","TPX2","","Q9ULW0",,,,,,,,,,
"466",":Protein","","biolink:Protein","","","","[""ENSG00000174173""]","","54931","9606","intact_covid","","TRMT10C","","Q7L0Y3",,,,,,,,,,
"467",":Disease","","","C16;C18;C10","C1849700","","","Hyperphenylalaninemia with primapterinuria","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"472",":Disease","","","C16;C10","C0270972","","","Cornelia De Lange Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"474",":Protein","","biolink:Protein","","","","[""ENSG00000084774""]","","790","9606","intact_covid,pathway","","CAD","","P27708",,,,,,,,,,
"475",":Protein","","biolink:Protein","","","","[""ENSG00000144028""]","","23020","9606","intact_covid","","SNRNP200","","O75643",,,,,,,,,,
"476",":Disease","","","C23;C18;C05;C10","C1864840","","","Combined Oxidative Phosphorylation Deficiency 3","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"477",":Protein","","biolink:Protein","","","","[""ENSG00000117450""]","","5052","9606","intact_covid,pathway","","PRDX1","","Q06830",,,,,,,,,,
"478",":Disease","","","C16;C14","C1833236","","","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6 (disorder)","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"479",":Protein","","biolink:Protein","","","","[""ENSG00000174231"",""ENSG00000274442""]","","10594","9606","intact_covid","","PRPF8","","Q6P2Q9",,,,,,,,,,
"482",":Protein","","biolink:Protein","","","","[""ENSG00000075624""]","","60","9606","intact_covid,pathway","","ACTB","","P60709",,,,,,,,,,
"483",":Protein","","biolink:Protein","","","","[""ENSG00000197102""]","","1778","9606","intact_covid","","DYNC1H1","","Q14204",,,,,,,,,,
"484",":Protein","","biolink:Protein","","","","[""ENSG00000130669""]","","10298","9606","intact_covid","","PAK4","","O96013",,,,,,,,,,
"485",":Disease","","","C16;C18;C14","C1849813","","","Glycogen Storage Disease of Heart, Lethal Congenital","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"486",":Disease","","","C04;C10","C1835042","","","Melanoma astrocytoma syndrome","","","","Neoplastic Process","","disease","",,,,,,,,,,
"487",":Protein","","biolink:Protein","","","","[""ENSG00000153201""]","","5903","9606","intact_covid,pathway","","RANBP2","","P49792",,,,,,,,,,
"489",":Disease","","","C04;C20;C15","C0023452","","","Childhood Acute Lymphoblastic Leukemia","","","","Neoplastic Process","","disease","",,,,,,,,,,
"490",":Disease","","","C16;C06;C04;C19","C1838547","","","MELANOMA-PANCREATIC CANCER SYNDROME","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"492",":Disease","","","C06;C04","C1969653","","","MUNGAN SYNDROME","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"493",":Disease","","","C04;C19","C0749424","","","Thyroid Hurthle Cell Carcinoma","","","","Neoplastic Process","","disease","",,,,,,,,,,
"494",":Disease","","","C16;C18;C20","C2700553","","","Omenn Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"500",":Protein","","biolink:Protein","","","","[""ENSG00000100632""]","","2079","9606","intact_covid","","ERH","","P84090",,,,,,,,,,
"505",":Protein","","biolink:Protein","","","","[""ENSG00000183684""]","","10189","9606","intact_covid","","ALYREF","","Q86V81",,,,,,,,,,
"509",":Protein","","biolink:Protein","","","","[""ENSG00000198730""]","","9646","9606","intact_covid","","CTR9","","Q6PD62",,,,,,,,,,
"510",":Protein","","biolink:Protein","","","","[""ENSG00000132475""]","","3021","9606","intact_covid","","H3-3B","","P84243",,,,,,,,,,
"514",":Protein","","biolink:Protein","","","","[""ENSG00000248333""]","","984","9606","intact_covid","","CDK11B","","P21127",,,,,,,,,,
"515",":Protein","","biolink:Protein","","","","[""ENSG00000254772""]","","1937","9606","intact_covid","","EEF1G","","P26641",,,,,,,,,,
"518",":Protein","","biolink:Protein","","","","[""ENSG00000108256""]","","57532","9606","intact_covid","","NUFIP2","","Q7Z417",,,,,,,,,,
"520",":Protein","","biolink:Protein","","","","[""ENSG00000113758""]","","1627","9606","intact_covid","","DBN1","","Q16643",,,,,,,,,,
"522",":Protein","","biolink:Protein","","","","[""ENSG00000116478""]","","3065","9606","intact_covid","","HDAC1","","Q13547",,,,,,,,,,
"523",":Protein","","biolink:Protein","","","","[""ENSG00000153147""]","","8467","9606","intact_covid","","SMARCA5","","O60264",,,,,,,,,,
"524",":Disease","","","C20","C4015214","","","CTLA4 Haploinsufficiency","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"525",":Protein","","biolink:Protein","","","","[""ENSG00000030582""]","","2896","9606","intact_covid","","GRN","","P28799",,,,,,,,,,
"529",":Protein","","biolink:Protein","","","","[""ENSG00000121058""]","","8161","9606","intact_covid","","COIL","","P38432",,,,,,,,,,
"534",":Disease","","","C18;C05","C0035579","","","Rickets","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"535",":Protein","","biolink:Protein","","","","[""ENSG00000067225""]","","5315","9606","intact_covid","","PKM","","P14618",,,,,,,,,,
"536",":Protein","","biolink:Protein","","","","[""ENSG00000160633""]","","6294","9606","intact_covid","","SAFB","","Q15424",,,,,,,,,,
"540",":Disease","","","C23;C18;C11;C05;C10","C1864668","","","Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"541",":Disease","","","C11","C1854311","","","Cataract, posterior polar, 3","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"544",":Protein","","biolink:Protein","","","","[""ENSG00000167325""]","","6240","9606","intact_covid,pathway","","RRM1","","P23921",,,,,,,,,,
"546",":Protein","","biolink:Protein","","","","[""ENSG00000243678""]","","4831","9606","intact_covid,pathway","","NME2","","P22392",,,,,,,,,,
"554",":Protein","","biolink:Protein","","","","[""ENSG00000163956""]","","4043","9606","intact_covid","","LRPAP1","","P30533",,,,,,,,,,
"555",":Protein","","biolink:Protein","","","","[""ENSG00000241685""]","","10552","9606","intact_covid","","ARPC1A","","Q92747",,,,,,,,,,
"559",":Disease","","","C23;C13;C12","C0001925","","","Albuminuria","","","","Finding","","phenotype","",,,,,,,,,,
"562",":Protein","","biolink:Protein","","","","[""ENSG00000167088""]","","6632","9606","intact_covid,pathway","","SNRPD1","","P62314",,,,,,,,,,
"564",":Protein","","biolink:Protein","","","","[""ENSG00000111057""]","","3875","9606","intact_covid","","KRT18","","P05783",,,,,,,,,,
"565",":Protein","","biolink:Protein","","","","[""ENSG00000273542""]","","8362","9606","intact_covid,pathway,pathway,pathway,pathway","","H4C9","","P62805",,,,,,,,,,
"566",":Protein","","biolink:Protein","","","","[""ENSG00000026025""]","","7431","9606","intact_covid","","VIM","","P08670",,,,,,,,,,
"568",":Protein","","biolink:Protein","","","","[""ENSG00000129515""]","","58533","9606","intact_covid","","SNX6","","Q9UNH7",,,,,,,,,,
"570",":Protein","","biolink:Protein","","","","[""ENSG00000015479"",""ENSG00000280987""]","","9782","9606","intact_covid","","MATR3","","P43243",,,,,,,,,,
"572",":Disease","","","C16;C18;C05;C10;C14","C1858424","","","Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"573",":Protein","","biolink:Protein","","","","[""ENSG00000136527""]","","6434","9606","intact_covid","","TRA2B","","P62995",,,,,,,,,,
"574",":Disease","","","C19","C0677607","","","Hashimoto Disease","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"575",":Disease","","","C13;C12","C0035078","","","Kidney Failure","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"578",":Disease","","","C05","C0038013","","","Ankylosing spondylitis","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"579",":Disease","","","C18;C19","C0011849","","","Diabetes Mellitus","","","","Disease or Syndrome","","group","",,,,,,,,,,
"580",":Disease","","","C16;C15","C0019069","","","Hemophilia A","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"585",":Disease","","","C16;C06;C13;C05;C12","C1859722","","","Arthrogryposis, renal dysfunction, and cholestasis 1","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"587",":Disease","","","C14","C0003499","","","Supravalvular aortic stenosis","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"592",":Protein","","biolink:Protein","","","","[""ENSG00000173801""]","","3728","9606","intact_covid","","JUP","","P14923",,,,,,,,,,
"593",":Disease","","","C16;C06;C18;C17","C0162568","","","Erythropoietic Protoporphyria","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"594",":Protein","","biolink:Protein","","","","[""ENSG00000203852""]","","333932","9606","intact_covid,pathway","","H3C15","","Q71DI3",,,,,,,,,,
"595",":Disease","","","C18;C11","C1833213","","","Hyperferritinemia, hereditary, with congenital cataracts","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"596",":Disease","","","C18;C10","C1853578","","","Neuroferritinopathy","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"597",":Protein","","biolink:Protein","","","","[""ENSG00000163902""]","","6184","9606","intact_covid,pathway","","RPN1","","P04843",,,,,,,,,,
"599",":Disease","","","C16;C18;C10","C0016952","","","Galactosemias","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"600",":Disease","","","C16;C18;C10","C0268151","","","Classical galactosemia","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"604",":Protein","","biolink:Protein","","","","[""ENSG00000163050""]","","56997","9606","intact_covid","","COQ8A","","Q8NI60",,,,,,,,,,
"609",":Protein","","biolink:Protein","","","","[""ENSG00000100227""]","","84271","9606","intact_covid","","POLDIP3","","Q9BY77",,,,,,,,,,
"611",":Disease","","","C16;C18;C10","C0751161","","","UDPglucose 4-epimerase deficiency disease","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"612",":Protein","","biolink:Protein","","","","[""ENSG00000198561""]","","1500","9606","intact_covid","","CTNND1","","O60716",,,,,,,,,,
