"_id","_labels","atcClassification","category","class","detail","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"287",":Protein","","biolink:Protein","","","","","[""ENSG00000146755""]","","135892","9606","intact_covid","","TRIM50","","Q86XT4",,,,,,,,,,
"288",":Disease","","","C13;C12;C20","","C0017665","","","Membranous glomerulonephritis","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"289",":Protein","","biolink:Protein","","","","","[""ENSG00000100652""]","","6554","9606","intact_covid","","SLC10A1","","Q14973",,,,,,,,,,
"290",":Protein","","biolink:Protein","","","","","[""ENSG00000112578""]","","705","9606","intact_covid","","BYSL","","Q13895",,,,,,,,,,
"291",":Protein","","biolink:Protein","","","","","[""ENSG00000127328""]","","117177","9606","intact_covid","","RAB3IP","","Q96QF0",,,,,,,,,,
"292",":Protein","","biolink:Protein","","","","","[""ENSG00000177984""]","","389812","9606","intact_covid","","LCN15","","Q6UWW0",,,,,,,,,,
"293",":Protein","","biolink:Protein","","","","","[""ENSG00000214513""]","","344022","9606","intact_covid","","NOTO","","A8MTQ0",,,,,,,,,,
"294",":Protein","","biolink:Protein","","","","","[""ENSG00000269964""]","","101928601","9606","intact_covid","","MEI4","","A8MW99",,,,,,,,,,
"295",":Protein","","biolink:Protein","","","","","[""ENSG00000138100""]","","57159","9606","intact_covid","","TRIM54","","Q9BYV2",,,,,,,,,,
"296",":Disease","","","C11","","C1969651","","","Macular Degeneration, Age-Related, 9","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"297",":Disease","","","C17","","C0036421","","","Systemic Scleroderma","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"298",":Protein","","biolink:Protein","","","","","[""ENSG00000179454""]","","54813","9606","intact_covid","","KLHL28","","Q9NXS3",,,,,,,,,,
"299",":Protein","","biolink:Protein","","","","","[""ENSG00000156735""]","","9530","9606","intact_covid","","BAG4","","O95429",,,,,,,,,,
"300",":Protein","","biolink:Protein","","","","","[""ENSG00000143368""]","","10262","9606","intact_covid","","SF3B4","","Q15427",,,,,,,,,,
"301",":Protein","","biolink:Protein","","","","","[""ENSG00000188021""]","","29978","9606","intact_covid","","UBQLN2","","Q9UHD9",,,,,,,,,,
"302",":Protein","","biolink:Protein","","","","","[""ENSG00000288185"",""ENSG00000104998""]","","9466","9606","intact_covid","","IL27RA","","Q6UWB1",,,,,,,,,,
"303",":Protein","","biolink:Protein","","","","","[""ENSG00000105401""]","","11140","9606","intact_covid","","CDC37","","Q16543",,,,,,,,,,
"304",":Protein","","biolink:Protein","","","","","[""ENSG00000163060""]","","150483","9606","intact_covid","","TEKT4","","Q8WW24",,,,,,,,,,
"305",":Protein","","biolink:Protein","","","","","[""ENSG00000156795""]","","55093","9606","intact_covid","","NTAQ1","","Q96HA8",,,,,,,,,,
"306",":Protein","","biolink:Protein","","","","","[""ENSG00000187231""]","","91404","9606","intact_covid","","SESTD1","","Q86VW0",,,,,,,,,,
"307",":Protein","","biolink:Protein","","","","","[""ENSG00000170542""]","","5272","9606","intact_covid","","SERPINB9","","P50453",,,,,,,,,,
"308",":Protein","","biolink:Protein","","","","","[""ENSG00000162761""]","","4009","9606","intact_covid","","LMX1A","","Q8TE12",,,,,,,,,,
"309",":Protein","","biolink:Protein","","","","","[""ENSG00000132938""]","","23281","9606","intact_covid","","MTUS2","","Q5JR59",,,,,,,,,,
"310",":Protein","","biolink:Protein","","","","","[""ENSG00000076321""]","","27252","9606","intact_covid","","KLHL20","","Q9Y2M5",,,,,,,,,,
"311",":Protein","","biolink:Protein","","","","","[""ENSG00000056558""]","","7185","9606","intact_covid","","TRAF1","","Q13077",,,,,,,,,,
"312",":Protein","","biolink:Protein","","","","","[""ENSG00000146122""]","","23500","9606","intact_covid","","DAAM2","","Q86T65",,,,,,,,,,
"313",":Protein","","biolink:Protein","","","","","[""ENSG00000196912"",""ENSG00000291600""]","","57730","9606","intact_covid","","ANKRD36B","","Q8N2N9",,,,,,,,,,
"314",":Protein","","biolink:Protein","","","","","[""ENSG00000168152""]","","79725","9606","intact_covid","","THAP9","","Q9H5L6",,,,,,,,,,
"315",":Protein","","biolink:Protein","","","","","[""ENSG00000166762""]","","117155","9606","intact_covid","","CATSPER2","","Q96P56",,,,,,,,,,
"316",":Disease","","","C14","","C0036529","","","Myocardial Diseases, Secondary","","","","Disease or Syndrome","","group","",,,,,,,,,,
"317",":Protein","","biolink:Protein","","","","","[""ENSG00000160932"",""ENSG00000278032""]","","4061","9606","intact_covid","","LY6E","","Q16553",,,,,,,,,,
"318",":Disease","","","C14","","C0600228","","","Cardiopulmonary Arrest","","","","Pathologic Function","","phenotype","",,,,,,,,,,
"319",":Protein","","biolink:Protein","","","","","[""ENSG00000176155""]","","284001","9606","intact_covid","","CCDC57","","Q2TAC2",,,,,,,,,,
"320",":Disease","","","C23;C10","","C0600467","","","Neurogenic Inflammation","","","","Injury or Poisoning","","disease","",,,,,,,,,,
"321",":Protein","","biolink:Protein","","","","","[""ENSG00000237071"",""ENSG00000234495"",""ENSG00000215641"",""ENSG00000233948"",""ENSG00000229006"",""ENSG00000237462"",""ENSG00000204713""]","","5987","9606","intact_covid,pathway","","TRIM27","","P14373",,,,,,,,,,
"322",":Protein","","biolink:Protein","","","","","[""ENSG00000160145""]","","8997","9606","intact_covid","","KALRN","","O60229",,,,,,,,,,
"323",":Protein","","biolink:Protein","","","","","[""ENSG00000138136""]","","10660","9606","intact_covid","","LBX1","","P52954",,,,,,,,,,
"324",":Protein","","biolink:Protein","","","","","[""ENSG00000111229""]","","10094","9606","intact_covid","","ARPC3","","O15145",,,,,,,,,,
"325",":Protein","","biolink:Protein","","","","","[""ENSG00000122678""]","","27434","9606","intact_covid","","POLM","","Q9NP87",,,,,,,,,,
"326",":Protein","","biolink:Protein","","","","","[""ENSG00000162390""]","","26027","9606","intact_covid","","ACOT11","","Q8WXI4",,,,,,,,,,
"327",":Protein","","biolink:Protein","","","","","[""ENSG00000292029"",""ENSG00000262993"",""ENSG00000094796""]","","3881","9606","intact_covid","","KRT31","","Q15323",,,,,,,,,,
"328",":Protein","","biolink:Protein","","","","","[""ENSG00000205838""]","","153657","9606","intact_covid","","TTC23L","","Q6PF05",,,,,,,,,,
"329",":Protein","","biolink:Protein","","","","","[""ENSG00000185787""]","","10933","9606","intact_covid","","MORF4L1","","Q9UBU8",,,,,,,,,,
"330",":Protein","","biolink:Protein","","","","","[""ENSG00000291669"",""ENSG00000171815""]","","29930","9606","intact_covid","","PCDHB1","","Q9Y5F3",,,,,,,,,,
"331",":Protein","","biolink:Protein","","","","","[""ENSG00000175325"",""ENSG00000280635"",""ENSG00000274382""]","","5626","9606","intact_covid","","PROP1","","O75360",,,,,,,,,,
"332",":Protein","","biolink:Protein","","","","","[""ENSG00000186951""]","","5465","9606","intact_covid","","PPARA","","Q07869",,,,,,,,,,
"333",":Protein","","biolink:Protein","","","","","[""ENSG00000205856""]","","150297","9606","intact_covid","","C22orf42","","Q6IC83",,,,,,,,,,
"334",":Protein","","biolink:Protein","","","","","[""ENSG00000154438""]","","136991","9606","intact_covid,disgenet","","ASZ1","","Q8WWH4",,,,,,,,,,
"335",":Protein","","biolink:Protein","","","","","[""ENSG00000068976""]","","5837","9606","intact_covid","","PYGM","","P11217",,,,,,,,,,
"336",":Protein","","biolink:Protein","","","","","[""ENSG00000076382""]","","10615","9606","intact_covid","","SPAG5","","Q96R06",,,,,,,,,,
"337",":Protein","","biolink:Protein","","","","","[""ENSG00000002822""]","","8379","9606","intact_covid","","MAD1L1","","Q9Y6D9",,,,,,,,,,
"338",":Disease","","","C20","","C0004364","","","Autoimmune Diseases","","","","Disease or Syndrome","","group","",,,,,,,,,,
"339",":Protein","","biolink:Protein","","","","","[""ENSG00000126016""]","","154796","9606","intact_covid","","AMOT","","Q4VCS5",,,,,,,,,,
"340",":Protein","","biolink:Protein","","","","","[""ENSG00000149532""]","","79869","9606","intact_covid","","CPSF7","","Q8N684",,,,,,,,,,
"341",":Protein","","biolink:Protein","","","","","[""ENSG00000170540""]","","23204","9606","intact_covid","","ARL6IP1","","Q15041",,,,,,,,,,
"342",":Protein","","biolink:Protein","","","","","[""ENSG00000101017""]","","958","9606","intact_covid,pathway","","CD40","","P25942",,,,,,,,,,
"343",":Protein","","biolink:Protein","","","","","[""ENSG00000138964""]","","64098","9606","intact_covid","","PARVG","","Q9HBI0",,,,,,,,,,
"344",":Protein","","biolink:Protein","","","","","[""ENSG00000171401""]","","3860","9606","intact_covid","","KRT13","","P13646",,,,,,,,,,
"345",":Protein","","biolink:Protein","","","","","[""ENSG00000113790""]","","1962","9606","intact_covid","","EHHADH","","Q08426",,,,,,,,,,
"346",":Protein","","biolink:Protein","","","","","[""ENSG00000019995""]","","54764","9606","intact_covid","","ZRANB1","","Q9UGI0",,,,,,,,,,
"347",":Protein","","biolink:Protein","","","","","[""ENSG00000114480""]","","2632","9606","intact_covid","","GBE1","","Q04446",,,,,,,,,,
"348",":Protein","","biolink:Protein","","","","","[""ENSG00000171772""]","","93426","9606","intact_covid","","SYCE1","","Q8N0S2",,,,,,,,,,
"349",":Disease","","","C16;C05;C19","","C0342200","","","Endemic Cretinism","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"350",":Disease","","","C16;C06;C18;C17","","C0162569","","","Hepatoerythropoietic Porphyria","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"351",":Protein","","biolink:Protein","","","","","[""ENSG00000157613""]","","90993","9606","intact_covid","","CREB3L1","","Q96BA8",,,,,,,,,,
"352",":Protein","","biolink:Protein","","","","","[""ENSG00000196628""]","","6925","9606","intact_covid","","TCF4","","P15884",,,,,,,,,,
"353",":Protein","","biolink:Protein","","","","","[""ENSG00000106554""]","","54927","9606","intact_covid","","CHCHD3","","Q9NX63",,,,,,,,,,
"354",":Protein","","biolink:Protein","","","","","[""ENSG00000145358""]","","115265","9606","intact_covid","","DDIT4L","","Q96D03",,,,,,,,,,
"355",":Protein","","biolink:Protein","","","","","[""N/A""]","","N/A","9606","intact_covid","","C4orf42","","Q96CW7",,,,,,,,,,
"356",":Protein","","biolink:Protein","","","","","[""ENSG00000179046""]","","205860","9606","intact_covid","","TRIML2","","Q8N7C3",,,,,,,,,,
"357",":Protein","","biolink:Protein","","","","","[""ENSG00000174996""]","","64837","9606","intact_covid","","KLC2","","Q9H0B6",,,,,,,,,,
"358",":Protein","","biolink:Protein","","","","","[""ENSG00000181458""]","","55076","9606","intact_covid","","TMEM45A","","Q9NWC5",,,,,,,,,,
"359",":Protein","","biolink:Protein","","","","","[""ENSG00000180938""]","","137209","9606","intact_covid","","ZNF572","","Q7Z3I7",,,,,,,,,,
"360",":Disease","","","C23;C17","","C0002170","","","Alopecia","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"361",":Protein","","biolink:Protein","","","","","[""N/A""]","","N/A","9606","intact_covid","","PRB3","","Q04118",,,,,,,,,,
"362",":Protein","","biolink:Protein","","","","","[""ENSG00000126262""]","","2867","9606","intact_covid","","FFAR2","","O15552",,,,,,,,,,
"363",":Protein","","biolink:Protein","","","","","[""ENSG00000109654""]","","23321","9606","intact_covid","","TRIM2","","Q9C040",,,,,,,,,,
"364",":Protein","","biolink:Protein","","","","","[""ENSG00000108759""]","","3882","9606","intact_covid","","KRT32","","Q14532",,,,,,,,,,
"365",":Disease","","","C16;C15","","C1282968","","","von Willebrand Disease, Type 2A","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"366",":Protein","","biolink:Protein","","","","","[""ENSG00000171446""]","","342574","9606","intact_covid","","KRT27","","Q7Z3Y8",,,,,,,,,,
"367",":Disease","","","C16;C15","","C1282971","","","von Willebrand Disease, Type 2B","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"368",":Protein","","biolink:Protein","","","","","[""ENSG00000189431""]","","644943","9606","intact_covid","","RASSF10","","A6NK89",,,,,,,,,,
"369",":Protein","","biolink:Protein","","","","","[""ENSG00000163348""]","","90780","9606","intact_covid","","PYGO2","","Q9BRQ0",,,,,,,,,,
"370",":Disease","","","C16;C15","","C1282974","","","von Willebrand disease type 2M","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"371",":Protein","","biolink:Protein","","","","","[""ENSG00000183137""]","","285753","9606","intact_covid","","CEP57L1","","Q8IYX8",,,,,,,,,,
"372",":Disease","","","C16;C15","","C1282975","","","von Willebrand Disease, Type 2N","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"373",":Protein","","biolink:Protein","","","","","[""ENSG00000173511""]","","7423","9606","intact_covid","","VEGFB","","P49765",,,,,,,,,,
"374",":Disease","","","C11;C17;C05;C20;C07","","C1527336","","","Sjogren's Syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"375",":Protein","","biolink:Protein","","","","","[""ENSG00000120318""]","","64411","9606","intact_covid","","ARAP3","","Q8WWN8",,,,,,,,,,
"376",":Protein","","biolink:Protein","","","","","[""ENSG00000290292""]","","57594","9606","intact_covid","","HOMEZ","","Q8IX15",,,,,,,,,,
"377",":Protein","","biolink:Protein","","","","","[""ENSG00000166946""]","","23582","9606","intact_covid","","CCNDBP1","","O95273",,,,,,,,,,
"378",":Protein","","biolink:Protein","","","","","[""ENSG00000262628""]","","8386","9606","intact_covid","","OR1D5","","P58170",,,,,,,,,,
"379",":Protein","","biolink:Protein","","","","","[""ENSG00000197019""]","","29950","9606","intact_covid","","SERTAD1","","Q9UHV2",,,,,,,,,,
"380",":Protein","","biolink:Protein","","","","","[""ENSG00000198881""]","","142689","9606","intact_covid","","ASB12","","Q8WXK4",,,,,,,,,,
"381",":Protein","","biolink:Protein","","","","","[""ENSG00000100796""]","","55671","9606","intact_covid","","PPP4R3A","","Q6IN85",,,,,,,,,,
"382",":Protein","","biolink:Protein","","","","","[""ENSG00000167994""]","","5866","9606","intact_covid","","RAB3IL1","","Q8TBN0",,,,,,,,,,
"383",":Protein","","biolink:Protein","","","","","[""N/A""]","","N/A","9606","intact_covid","","CLUHP3","","Q96NS8",,,,,,,,,,
"384",":Protein","","biolink:Protein","","","","","[""ENSG00000186198""]","","123264","9606","intact_covid","","SLC51B","","Q86UW2",,,,,,,,,,
"385",":Protein","","biolink:Protein","","","","","[""ENSG00000166986""]","","4141","9606","intact_covid","","MARS1","","P56192",,,,,,,,,,
"386",":Protein","","biolink:Protein","","","","","[""ENSG00000135077""]","","84868","9606","intact_covid,pathway","","HAVCR2","","Q8TDQ0",,,,,,,,,,
"387",":Disease","","","C16;C18;C05;C20;C19","","C0432217","","","Wolcott-Rallison syndrome","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"388",":Protein","","biolink:Protein","","","","","[""ENSG00000137171""]","","89953","9606","intact_covid","","KLC4","","Q9NSK0",,,,,,,,,,
"389",":Protein","","biolink:Protein","","","","","[""ENSG00000167767""]","","144501","9606","intact_covid","","KRT80","","Q6KB66",,,,,,,,,,
"390",":Protein","","biolink:Protein","","","","","[""ENSG00000291987"",""ENSG00000184507""]","","256646","9606","intact_covid","","NUTM1","","Q86Y26",,,,,,,,,,
"391",":Protein","","biolink:Protein","","","","","[""ENSG00000106348""]","","3614","9606","intact_covid,pathway","","IMPDH1","","P20839",,,,,,,,,,
"394",":Protein","","biolink:Protein","","","","","[""ENSG00000133884""]","","5977","9606","intact_covid","","DPF2","","Q92785",,,,,,,,,,
"396",":Protein","","biolink:Protein","","","","","[""ENSG00000168148"",""ENSG00000285435""]","","8290","9606","intact_covid","","H3-4","","Q16695",,,,,,,,,,
"397",":Protein","","biolink:Protein","","","","","[""ENSG00000136146""]","","29079","9606","intact_covid","","MED4","","Q9NPJ6",,,,,,,,,,
"399",":Disease","","","C16;C20;C15","","C1846545","","","Autoimmune Lymphoproliferative Syndrome Type 2B","","","","Disease or Syndrome","","disease","",,,,,,,,,,
"400",":Protein","","biolink:Protein","","","","","[""ENSG00000120738""]","","1958","9606","intact_covid,pathway","","EGR1","","P18146",,,,,,,,,,
"402",":Disease","","","C05","","C0432292","","","Familial expansile osteolysis","","","","Congenital Abnormality","","disease","",,,,,,,,,,
"403",":Protein","","biolink:Protein","","","","","[""ENSG00000141522""]","","396","9606","intact_covid","","ARHGDIA","","P52565",,,,,,,,,,
"404",":Protein","","biolink:Protein","","","","","[""ENSG00000168003""]","","6520","9606","intact_covid","","SLC3A2","","P08195",,,,,,,,,,
"407",":Protein","","biolink:Protein","","","","","[""ENSG00000058262""]","","29927","9606","intact_covid","","SEC61A1","","P61619",,,,,,,,,,
"411",":Protein","","biolink:Protein","","","","","[""ENSG00000156467""]","","7381","9606","intact_covid,pathway","","UQCRB","","P14927",,,,,,,,,,
"412",":Protein","","biolink:Protein","","","","","[""ENSG00000181019""]","","1728","9606","intact_covid,pathway","","NQO1","","P15559",,,,,,,,,,
"414",":Protein","","biolink:Protein","","","","","[""ENSG00000101040""]","","23613","9606","intact_covid","","ZMYND8","","Q9ULU4",,,,,,,,,,
"416",":Protein","","biolink:Protein","","","","","[""ENSG00000141127""]","","5636","9606","intact_covid","","PRPSAP2","","O60256",,,,,,,,,,
"417",":Protein","","biolink:Protein","","","","","[""ENSG00000073578""]","","6389","9606","intact_covid,pathway","","SDHA","","P31040",,,,,,,,,,
"418",":Protein","","biolink:Protein","","","","","[""ENSG00000165209""]","","55342","9606","intact_covid","","STRBP","","Q96SI9",,,,,,,,,,
"421",":Protein","","biolink:Protein","","","","","[""ENSG00000165704""]","","3251","9606","intact_covid,pathway","","HPRT1","","P00492",,,,,,,,,,
"422",":Protein","","biolink:Protein","","","","","[""ENSG00000170779""]","","55038","9606","intact_covid","","CDCA4","","Q9BXL8",,,,,,,,,,
"424",":Protein","","biolink:Protein","","","","","[""ENSG00000062194""]","","65056","9606","intact_covid","","GPBP1","","Q86WP2",,,,,,,,,,
